Date,Vehicle body type,Motive power,Count
2022-01-01T00:00:00.000,Motorcycle,Diesel,6
2022-01-01T00:00:00.000,Heavy Vehicle,,462
2022-01-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-01-01T00:00:00.000,Heavy Vehicle,Petrol,26
2022-01-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-01-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-01-01T00:00:00.000,Heavy Vehicle,Diesel,2694
2022-01-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-01-01T00:00:00.000,Motorcycle,,4
2022-01-01T00:00:00.000,Motorcycle,Other,4
2022-01-01T00:00:00.000,Light Vehicle,Solar,1
2022-01-01T00:00:00.000,Motorcycle,Solar,1
2022-01-01T00:00:00.000,Light Vehicle,CNG,2
2022-01-01T00:00:00.000,Light Vehicle,,40003
2022-01-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,585
2022-01-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,808
2022-01-01T00:00:00.000,Light Vehicle,Petrol,231957
2022-01-01T00:00:00.000,Light Vehicle,Other,117
2022-01-01T00:00:00.000,Light Vehicle,LPG,680
2022-01-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-01-01T00:00:00.000,Light Vehicle,Hybrid,6586
2022-01-01T00:00:00.000,Light Vehicle,Electric,1482
2022-01-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,13
2022-01-01T00:00:00.000,Light Vehicle,Diesel,60342
2022-01-01T00:00:00.000,Motorcycle,Petrol,12933
2022-01-01T00:00:00.000,Motorcycle,Electric,142
2022-01-01T00:00:00.000,Motorcycle,Diesel,6
2022-01-01T00:00:00.000,Heavy Vehicle,,462
2022-01-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-01-01T00:00:00.000,Heavy Vehicle,Petrol,26
2022-01-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-01-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-01-01T00:00:00.000,Heavy Vehicle,Diesel,2694
2022-01-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-01-01T00:00:00.000,Motorcycle,,4
2022-01-01T00:00:00.000,Motorcycle,Other,4
2022-01-01T00:00:00.000,Light Vehicle,Solar,1
2022-01-01T00:00:00.000,Motorcycle,Solar,1
2022-01-01T00:00:00.000,Light Vehicle,CNG,2
2022-02-01T00:00:00.000,Heavy Vehicle,,458
2022-02-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,600
2022-02-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,802
2022-02-01T00:00:00.000,Light Vehicle,Petrol,232408
2022-02-01T00:00:00.000,Light Vehicle,Other,118
2022-02-01T00:00:00.000,Light Vehicle,LPG,675
2022-02-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-02-01T00:00:00.000,Light Vehicle,Hybrid,6749
2022-02-01T00:00:00.000,Light Vehicle,Electric,1592
2022-02-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,14
2022-02-01T00:00:00.000,Light Vehicle,Diesel,60591
2022-02-01T00:00:00.000,Motorcycle,Petrol,13126
2022-02-01T00:00:00.000,Motorcycle,Electric,142
2022-02-01T00:00:00.000,Light Vehicle,,40130
2022-02-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-02-01T00:00:00.000,Heavy Vehicle,Petrol,29
2022-02-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-02-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-02-01T00:00:00.000,Heavy Vehicle,Diesel,2680
2022-02-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-02-01T00:00:00.000,Motorcycle,Diesel,5
2022-02-01T00:00:00.000,Motorcycle,,4
2022-02-01T00:00:00.000,Motorcycle,Other,4
2022-02-01T00:00:00.000,Light Vehicle,Solar,1
2022-02-01T00:00:00.000,Motorcycle,Solar,1
2022-02-01T00:00:00.000,Light Vehicle,CNG,2
2022-02-01T00:00:00.000,Heavy Vehicle,,458
2022-02-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,600
2022-02-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,802
2022-02-01T00:00:00.000,Light Vehicle,Petrol,232408
2022-02-01T00:00:00.000,Light Vehicle,Other,118
2022-02-01T00:00:00.000,Light Vehicle,LPG,675
2022-02-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-02-01T00:00:00.000,Light Vehicle,Hybrid,6749
2022-02-01T00:00:00.000,Light Vehicle,Electric,1592
2022-02-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,14
2022-02-01T00:00:00.000,Light Vehicle,Diesel,60591
2022-02-01T00:00:00.000,Motorcycle,Petrol,13126
2022-02-01T00:00:00.000,Motorcycle,Electric,142
2022-02-01T00:00:00.000,Light Vehicle,,40130
2022-02-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-02-01T00:00:00.000,Heavy Vehicle,Petrol,29
2022-02-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-02-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-02-01T00:00:00.000,Heavy Vehicle,Diesel,2680
2022-02-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-02-01T00:00:00.000,Motorcycle,Diesel,5
2022-02-01T00:00:00.000,Motorcycle,,4
2022-02-01T00:00:00.000,Motorcycle,Other,4
2022-02-01T00:00:00.000,Light Vehicle,Solar,1
2022-02-01T00:00:00.000,Motorcycle,Solar,1
2022-02-01T00:00:00.000,Light Vehicle,CNG,2
2022-03-01T00:00:00.000,Motorcycle,Petrol,13008
2022-03-01T00:00:00.000,Light Vehicle,,40044
2022-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,632
2022-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,803
2022-03-01T00:00:00.000,Light Vehicle,Petrol,232955
2022-03-01T00:00:00.000,Light Vehicle,Other,115
2022-03-01T00:00:00.000,Light Vehicle,LPG,668
2022-03-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-03-01T00:00:00.000,Light Vehicle,Hybrid,6894
2022-03-01T00:00:00.000,Light Vehicle,Electric,1738
2022-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-03-01T00:00:00.000,Light Vehicle,Diesel,60763
2022-03-01T00:00:00.000,Motorcycle,Electric,143
2022-03-01T00:00:00.000,Motorcycle,Diesel,6
2022-03-01T00:00:00.000,Heavy Vehicle,,464
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-03-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-03-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-03-01T00:00:00.000,Heavy Vehicle,Diesel,2677
2022-03-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-03-01T00:00:00.000,Motorcycle,,4
2022-03-01T00:00:00.000,Motorcycle,Other,4
2022-03-01T00:00:00.000,Light Vehicle,Solar,1
2022-03-01T00:00:00.000,Motorcycle,Solar,1
2022-03-01T00:00:00.000,Light Vehicle,CNG,2
2022-03-01T00:00:00.000,Motorcycle,Petrol,13008
2022-03-01T00:00:00.000,Light Vehicle,,40044
2022-03-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,632
2022-03-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,803
2022-03-01T00:00:00.000,Light Vehicle,Petrol,232955
2022-03-01T00:00:00.000,Light Vehicle,Other,115
2022-03-01T00:00:00.000,Light Vehicle,LPG,668
2022-03-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-03-01T00:00:00.000,Light Vehicle,Hybrid,6894
2022-03-01T00:00:00.000,Light Vehicle,Electric,1738
2022-03-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-03-01T00:00:00.000,Light Vehicle,Diesel,60763
2022-03-01T00:00:00.000,Motorcycle,Electric,143
2022-03-01T00:00:00.000,Motorcycle,Diesel,6
2022-03-01T00:00:00.000,Heavy Vehicle,,464
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-03-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-03-01T00:00:00.000,Heavy Vehicle,LPG,16
2022-03-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-03-01T00:00:00.000,Heavy Vehicle,Diesel,2677
2022-03-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-03-01T00:00:00.000,Motorcycle,,4
2022-03-01T00:00:00.000,Motorcycle,Other,4
2022-03-01T00:00:00.000,Light Vehicle,Solar,1
2022-03-01T00:00:00.000,Motorcycle,Solar,1
2022-03-01T00:00:00.000,Light Vehicle,CNG,2
2022-04-01T00:00:00.000,Heavy Vehicle,,461
2022-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,647
2022-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,781
2022-04-01T00:00:00.000,Light Vehicle,Petrol,233152
2022-04-01T00:00:00.000,Light Vehicle,Other,117
2022-04-01T00:00:00.000,Light Vehicle,LPG,646
2022-04-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-04-01T00:00:00.000,Light Vehicle,Hybrid,7036
2022-04-01T00:00:00.000,Light Vehicle,Electric,1787
2022-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-04-01T00:00:00.000,Light Vehicle,Diesel,61077
2022-04-01T00:00:00.000,Motorcycle,Petrol,12608
2022-04-01T00:00:00.000,Motorcycle,Electric,147
2022-04-01T00:00:00.000,Light Vehicle,,40074
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-04-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-04-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-04-01T00:00:00.000,Heavy Vehicle,Diesel,2687
2022-04-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-04-01T00:00:00.000,Motorcycle,,4
2022-04-01T00:00:00.000,Motorcycle,Other,4
2022-04-01T00:00:00.000,Motorcycle,Diesel,4
2022-04-01T00:00:00.000,Light Vehicle,Solar,1
2022-04-01T00:00:00.000,Motorcycle,Solar,1
2022-04-01T00:00:00.000,Light Vehicle,CNG,2
2022-04-01T00:00:00.000,Heavy Vehicle,,461
2022-04-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,647
2022-04-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,781
2022-04-01T00:00:00.000,Light Vehicle,Petrol,233152
2022-04-01T00:00:00.000,Light Vehicle,Other,117
2022-04-01T00:00:00.000,Light Vehicle,LPG,646
2022-04-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-04-01T00:00:00.000,Light Vehicle,Hybrid,7036
2022-04-01T00:00:00.000,Light Vehicle,Electric,1787
2022-04-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-04-01T00:00:00.000,Light Vehicle,Diesel,61077
2022-04-01T00:00:00.000,Motorcycle,Petrol,12608
2022-04-01T00:00:00.000,Motorcycle,Electric,147
2022-04-01T00:00:00.000,Light Vehicle,,40074
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,6
2022-04-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-04-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-04-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-04-01T00:00:00.000,Heavy Vehicle,Diesel,2687
2022-04-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-04-01T00:00:00.000,Motorcycle,,4
2022-04-01T00:00:00.000,Motorcycle,Other,4
2022-04-01T00:00:00.000,Motorcycle,Diesel,4
2022-04-01T00:00:00.000,Light Vehicle,Solar,1
2022-04-01T00:00:00.000,Motorcycle,Solar,1
2022-04-01T00:00:00.000,Light Vehicle,CNG,2
2022-05-01T00:00:00.000,Light Vehicle,CNG,2
2022-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,661
2022-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,773
2022-05-01T00:00:00.000,Light Vehicle,Petrol,233799
2022-05-01T00:00:00.000,Light Vehicle,Other,117
2022-05-01T00:00:00.000,Light Vehicle,LPG,655
2022-05-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-05-01T00:00:00.000,Light Vehicle,Hybrid,7176
2022-05-01T00:00:00.000,Light Vehicle,Electric,1828
2022-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-05-01T00:00:00.000,Light Vehicle,Diesel,61458
2022-05-01T00:00:00.000,Motorcycle,Petrol,12216
2022-05-01T00:00:00.000,Motorcycle,Electric,147
2022-05-01T00:00:00.000,Heavy Vehicle,,456
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol,31
2022-05-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-05-01T00:00:00.000,Heavy Vehicle,Diesel,2710
2022-05-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-05-01T00:00:00.000,Motorcycle,Other,3
2022-05-01T00:00:00.000,Motorcycle,,4
2022-05-01T00:00:00.000,Motorcycle,Diesel,4
2022-05-01T00:00:00.000,Light Vehicle,Solar,1
2022-05-01T00:00:00.000,Light Vehicle,Steam,1
2022-05-01T00:00:00.000,Motorcycle,Solar,2
2022-05-01T00:00:00.000,Light Vehicle,,40013
2022-05-01T00:00:00.000,Light Vehicle,CNG,2
2022-05-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,661
2022-05-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,773
2022-05-01T00:00:00.000,Light Vehicle,Petrol,233799
2022-05-01T00:00:00.000,Light Vehicle,Other,117
2022-05-01T00:00:00.000,Light Vehicle,LPG,655
2022-05-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-05-01T00:00:00.000,Light Vehicle,Hybrid,7176
2022-05-01T00:00:00.000,Light Vehicle,Electric,1828
2022-05-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-05-01T00:00:00.000,Light Vehicle,Diesel,61458
2022-05-01T00:00:00.000,Motorcycle,Petrol,12216
2022-05-01T00:00:00.000,Motorcycle,Electric,147
2022-05-01T00:00:00.000,Heavy Vehicle,,456
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol,31
2022-05-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-05-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-05-01T00:00:00.000,Heavy Vehicle,Diesel,2710
2022-05-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-05-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-05-01T00:00:00.000,Motorcycle,Other,3
2022-05-01T00:00:00.000,Motorcycle,,4
2022-05-01T00:00:00.000,Motorcycle,Diesel,4
2022-05-01T00:00:00.000,Light Vehicle,Solar,1
2022-05-01T00:00:00.000,Light Vehicle,Steam,1
2022-05-01T00:00:00.000,Motorcycle,Solar,2
2022-05-01T00:00:00.000,Light Vehicle,,40013
2022-06-01T00:00:00.000,Light Vehicle,CNG,2
2022-06-01T00:00:00.000,Light Vehicle,,39846
2022-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,673
2022-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,774
2022-06-01T00:00:00.000,Light Vehicle,Petrol,233604
2022-06-01T00:00:00.000,Light Vehicle,Other,113
2022-06-01T00:00:00.000,Light Vehicle,LPG,638
2022-06-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-06-01T00:00:00.000,Light Vehicle,Hybrid,7317
2022-06-01T00:00:00.000,Light Vehicle,Electric,1895
2022-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-06-01T00:00:00.000,Light Vehicle,Diesel,61580
2022-06-01T00:00:00.000,Motorcycle,Petrol,11606
2022-06-01T00:00:00.000,Motorcycle,Electric,145
2022-06-01T00:00:00.000,Heavy Vehicle,,462
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-06-01T00:00:00.000,Heavy Vehicle,LPG,10
2022-06-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-06-01T00:00:00.000,Heavy Vehicle,Diesel,2711
2022-06-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-06-01T00:00:00.000,Motorcycle,Diesel,3
2022-06-01T00:00:00.000,Motorcycle,,4
2022-06-01T00:00:00.000,Motorcycle,Other,4
2022-06-01T00:00:00.000,Light Vehicle,Solar,1
2022-06-01T00:00:00.000,Light Vehicle,Steam,1
2022-06-01T00:00:00.000,Motorcycle,Solar,2
2022-06-01T00:00:00.000,Light Vehicle,CNG,2
2022-06-01T00:00:00.000,Light Vehicle,,39846
2022-06-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,673
2022-06-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,774
2022-06-01T00:00:00.000,Light Vehicle,Petrol,233604
2022-06-01T00:00:00.000,Light Vehicle,Other,113
2022-06-01T00:00:00.000,Light Vehicle,LPG,638
2022-06-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-06-01T00:00:00.000,Light Vehicle,Hybrid,7317
2022-06-01T00:00:00.000,Light Vehicle,Electric,1895
2022-06-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-06-01T00:00:00.000,Light Vehicle,Diesel,61580
2022-06-01T00:00:00.000,Motorcycle,Petrol,11606
2022-06-01T00:00:00.000,Motorcycle,Electric,145
2022-06-01T00:00:00.000,Heavy Vehicle,,462
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-06-01T00:00:00.000,Heavy Vehicle,LPG,10
2022-06-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-06-01T00:00:00.000,Heavy Vehicle,Diesel,2711
2022-06-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-06-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,5
2022-06-01T00:00:00.000,Motorcycle,Diesel,3
2022-06-01T00:00:00.000,Motorcycle,,4
2022-06-01T00:00:00.000,Motorcycle,Other,4
2022-06-01T00:00:00.000,Light Vehicle,Solar,1
2022-06-01T00:00:00.000,Light Vehicle,Steam,1
2022-06-01T00:00:00.000,Motorcycle,Solar,2
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol,29
2022-07-01T00:00:00.000,Light Vehicle,Petrol,233848
2022-07-01T00:00:00.000,Light Vehicle,Other,113
2022-07-01T00:00:00.000,Light Vehicle,LPG,635
2022-07-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-07-01T00:00:00.000,Light Vehicle,Hybrid,7415
2022-07-01T00:00:00.000,Light Vehicle,Electric,1932
2022-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-07-01T00:00:00.000,Light Vehicle,Diesel,61811
2022-07-01T00:00:00.000,Motorcycle,Petrol,11437
2022-07-01T00:00:00.000,Light Vehicle,,39680
2022-07-01T00:00:00.000,Motorcycle,Electric,143
2022-07-01T00:00:00.000,Heavy Vehicle,,465
2022-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,780
2022-07-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-07-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-07-01T00:00:00.000,Heavy Vehicle,Diesel,2706
2022-07-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-07-01T00:00:00.000,Motorcycle,,4
2022-07-01T00:00:00.000,Motorcycle,Other,4
2022-07-01T00:00:00.000,Motorcycle,Diesel,4
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-07-01T00:00:00.000,Light Vehicle,Solar,1
2022-07-01T00:00:00.000,Light Vehicle,Steam,1
2022-07-01T00:00:00.000,Motorcycle,Solar,2
2022-07-01T00:00:00.000,Light Vehicle,CNG,2
2022-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,679
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol,29
2022-07-01T00:00:00.000,Light Vehicle,Petrol,233848
2022-07-01T00:00:00.000,Light Vehicle,Other,113
2022-07-01T00:00:00.000,Light Vehicle,LPG,635
2022-07-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-07-01T00:00:00.000,Light Vehicle,Hybrid,7415
2022-07-01T00:00:00.000,Light Vehicle,Electric,1932
2022-07-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,16
2022-07-01T00:00:00.000,Light Vehicle,Diesel,61811
2022-07-01T00:00:00.000,Motorcycle,Petrol,11437
2022-07-01T00:00:00.000,Light Vehicle,,39680
2022-07-01T00:00:00.000,Motorcycle,Electric,143
2022-07-01T00:00:00.000,Heavy Vehicle,,465
2022-07-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,780
2022-07-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-07-01T00:00:00.000,Heavy Vehicle,Electric,8
2022-07-01T00:00:00.000,Heavy Vehicle,Diesel,2706
2022-07-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-07-01T00:00:00.000,Motorcycle,,4
2022-07-01T00:00:00.000,Motorcycle,Other,4
2022-07-01T00:00:00.000,Motorcycle,Diesel,4
2022-07-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-07-01T00:00:00.000,Light Vehicle,Solar,1
2022-07-01T00:00:00.000,Light Vehicle,Steam,1
2022-07-01T00:00:00.000,Motorcycle,Solar,2
2022-07-01T00:00:00.000,Light Vehicle,CNG,2
2022-07-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,679
2022-08-01T00:00:00.000,Light Vehicle,Steam,1
2022-08-01T00:00:00.000,Light Vehicle,,39785
2022-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,695
2022-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,779
2022-08-01T00:00:00.000,Light Vehicle,Petrol,234428
2022-08-01T00:00:00.000,Light Vehicle,Other,114
2022-08-01T00:00:00.000,Light Vehicle,LPG,641
2022-08-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-08-01T00:00:00.000,Light Vehicle,Hybrid,7504
2022-08-01T00:00:00.000,Light Vehicle,Electric,2180
2022-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-08-01T00:00:00.000,Light Vehicle,Diesel,62081
2022-08-01T00:00:00.000,Motorcycle,Petrol,11588
2022-08-01T00:00:00.000,Motorcycle,Electric,144
2022-08-01T00:00:00.000,Heavy Vehicle,,479
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-08-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-08-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-08-01T00:00:00.000,Heavy Vehicle,Diesel,2706
2022-08-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-08-01T00:00:00.000,Motorcycle,,4
2022-08-01T00:00:00.000,Motorcycle,Other,4
2022-08-01T00:00:00.000,Motorcycle,Diesel,4
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-08-01T00:00:00.000,Light Vehicle,Solar,1
2022-08-01T00:00:00.000,Motorcycle,Solar,2
2022-08-01T00:00:00.000,Light Vehicle,CNG,2
2022-08-01T00:00:00.000,Light Vehicle,Steam,1
2022-08-01T00:00:00.000,Light Vehicle,,39785
2022-08-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,695
2022-08-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,779
2022-08-01T00:00:00.000,Light Vehicle,Petrol,234428
2022-08-01T00:00:00.000,Light Vehicle,Other,114
2022-08-01T00:00:00.000,Light Vehicle,LPG,641
2022-08-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-08-01T00:00:00.000,Light Vehicle,Hybrid,7504
2022-08-01T00:00:00.000,Light Vehicle,Electric,2180
2022-08-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,15
2022-08-01T00:00:00.000,Light Vehicle,Diesel,62081
2022-08-01T00:00:00.000,Motorcycle,Petrol,11588
2022-08-01T00:00:00.000,Motorcycle,Electric,144
2022-08-01T00:00:00.000,Heavy Vehicle,,479
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol,30
2022-08-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-08-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-08-01T00:00:00.000,Heavy Vehicle,Diesel,2706
2022-08-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-08-01T00:00:00.000,Motorcycle,,4
2022-08-01T00:00:00.000,Motorcycle,Other,4
2022-08-01T00:00:00.000,Motorcycle,Diesel,4
2022-08-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-08-01T00:00:00.000,Light Vehicle,Solar,1
2022-08-01T00:00:00.000,Motorcycle,Solar,2
2022-08-01T00:00:00.000,Light Vehicle,CNG,2
2022-09-01T00:00:00.000,Heavy Vehicle,,475
2022-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,699
2022-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,760
2022-09-01T00:00:00.000,Light Vehicle,Petrol,234514
2022-09-01T00:00:00.000,Light Vehicle,Other,109
2022-09-01T00:00:00.000,Light Vehicle,LPG,642
2022-09-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-09-01T00:00:00.000,Light Vehicle,Hybrid,7585
2022-09-01T00:00:00.000,Light Vehicle,Electric,2466
2022-09-01T00:00:00.000,Light Vehicle,Diesel Or Lpg Option,13
2022-09-01T00:00:00.000,Light Vehicle,Diesel,62152
2022-09-01T00:00:00.000,Motorcycle,Petrol,11987
2022-09-01T00:00:00.000,Motorcycle,Electric,143
2022-09-01T00:00:00.000,Light Vehicle,,39998
2022-09-01T00:00:00.000,Heavy Vehicle,Petrol,32
2022-09-01T00:00:00.000,Heavy Vehicle,LPG,11
2022-09-01T00:00:00.000,Heavy Vehicle,Electric,7
2022-09-01T00:00:00.000,Heavy Vehicle,Diesel,2692
2022-09-01T00:00:00.000,Heavy Vehicle,CNG,70
2022-09-01T00:00:00.000,Motorcycle,Diesel,3
2022-09-01T00:00:00.000,Motorcycle,,4
2022-09-01T00:00:00.000,Motorcycle,Other,4
2022-09-01T00:00:00.000,Heavy Vehicle,Petrol Or Lpg Option,4
2022-09-01T00:00:00.000,Light Vehicle,Solar,1
2022-09-01T00:00:00.000,Light Vehicle,Steam,1
2022-09-01T00:00:00.000,Motorcycle,Solar,2
2022-09-01T00:00:00.000,Light Vehicle,CNG,2
2022-09-01T00:00:00.000,Heavy Vehicle,,475
2022-09-01T00:00:00.000,Light Vehicle,Plug-in Hybrid Electric,699
2022-09-01T00:00:00.000,Light Vehicle,Petrol Or Lpg Option,760
2022-09-01T00:00:00.000,Light Vehicle,Petrol,234514
2022-09-01T00:00:00.000,Light Vehicle,Other,109
2022-09-01T00:00:00.000,Light Vehicle,LPG,642
2022-09-01T00:00:00.000,Light Vehicle,Hydrogen Fuel Cell Electric,22
2022-09-01T00:00:00.000,Light Vehicle,Hybrid,7585
